SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
10060;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;1;;1;;;1;;;1;;1;;;;;;;;7;608386.61;7803572.74
10061;64;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;1;1;2;;;2;;1;1;1;3;3;8;4;1;1;;5;;;33;608421.04;7803552.24
10061;64;3;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;1;4;;;3;3;;1;1;2;1;3;;;;;;;19;608421.04;7803552.24
10061;67;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;1;;1;5;1;3;1;4;1;4;4;;;;2;;;28;608421.04;7803552.24
10061;67;5;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;1;;;;;;;;;;;;;;;;;;1;608421.04;7803552.24
10061;503;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;;;;;;;;;3;;;;;;;;3;608421.04;7803552.24
10061;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;1;7;16;10;9;9;4;17;7;1;2;4;7;3;2;;;;;;98;608421.04;7803552.24
10062;64;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;2;;1;;;;5;8;;;;;;;16;608186.8;7803502.83
10062;64;3;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;2;;;;;;;;;;;;;;;;;2;608186.8;7803502.83
10062;67;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;5;4;;1;;;;;;9;608186.8;7803502.83
10062;67;5;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;2;;3;;;;;;;5;608186.8;7803502.83
10062;504;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;2;2;1;;;;;;5;608186.8;7803502.83
10062;506;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;1;2;;;2;;;;;;;;;5;608186.8;7803502.83
10062;506;2;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;1;;;;;;;;;;;;1;608186.8;7803502.83
10062;506;3;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;;;2;;;;;;2;608186.8;7803502.83
10062;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;1;;1;;1;1;1;2;;;4;;;;;;;;13;608186.8;7803502.83
10063;64;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;2;;;2;4;4;1;;8;4;1;4;;2;;;;31;608045.07;7803421.35
10063;64;3;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;2;1;;;2;;4;2;3;17;3;;;;;;;;35;608045.07;7803421.35
10063;67;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;1;;5;1;2;4;2;1;;9;5;4;;1;;2;;;37;608045.07;7803421.35
10063;67;5;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;1;;;;;;;2;;1;;;;;;;4;608045.07;7803421.35
10063;503;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;;;;;;;;;4;;;;;;;;4;608045.07;7803421.35
10063;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;3;9;3;1;4;;8;3;9;1;7;10;27;4;2;2;;;;92;608045.07;7803421.35
10064;64;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;2;;;1;4;;1;;4;3;;;;1;;;16;607990.39;7803434.44
10064;64;3;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;2;2;2;3;;;;;;;9;607990.39;7803434.44
10064;67;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;2;;2;5;;1;5;8;1;;;;;;23;607990.39;7803434.44
10064;67;5;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;;3;;;;;;;3;607990.39;7803434.44
10064;504;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;2;;;;;;4;;;;13;7;2;3;;;;;31;607990.39;7803434.44
10064;506;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;3;;;3;;;;;;;5;607990.39;7803434.44
10064;506;2;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;1;;;;2;;;1;;;2;7;5;;;;;;;17;607990.39;7803434.44
