EV; HR; LT; LG; NV; VL; NL; DG; SV; DT
105;20220708101355;-19,919559;-44,004566;40754;0;1077;0;1;16924
105;20220708101402;-19,945330;-43,988737;30666;0;66;0;0;0
105;20220708101400;-19,920337;-43,956813;11115;0;710;0
105;20220708101347;-19,994906;-44,023926;30820;0;7419;0;1;22481
105;20220708101404;-19,874968;-43,908485;20765;0;698;0;0;4122
105;20220708101405;-19,863518;-43,920979;20816;0;624;0;0;14989
105;20220708101451;-19,807976;-43,927933;10854;0;3747;0;1;14185
105;20220708101400;-19,998495;-44,001434;31028;0;243;0;1;44572
105;20220708101405;-19,876295;-43,907008;20373;0;772;233;0;9600
105;20220708101400;-19,874145;-43,909728;10714;0;826;0;0;4586
105;20220708101400;-19,912685;-43,895472;30859;0;643;0;1;1049
105;20220708101403;-19,963877;-43,964158;40321;0;5286;0;0;5142
105;20220708101359;-19,841673;-43,967819;40508;0;5559;0;1;20459
105;20220708101402;-19,868434;-44,014798;40539;0;5569;197;0;9715
105;20220708101400;-19,884982;-43,979940;40691;0;870;333;0;10155
105;20220708101336;-19,874213;-43,909471;20607;0;7140;0;0;13536
105;20220708101403;-19,988204;-44,034652;30571;0;243;0;0;5264
105;20220708101404;-19,807143;-43,980345;11121;0;548;0;0;4440
105;20220708101406;-19,821035;-44,005961;10945;0;5567;0;1;14553
105;20220708101404;-19,994718;-44,023647;30554;0;206;0;1;34400
105;20220708101403;-19,869217;-44,014483;40869;0;357;0;0;743
105;20220708101404;-19,874029;-43,908923;20945;0;617;0;0;7063
105;20220708101403;-19,944182;-43,989334;30435;1;79;0
105;20220708101404;-19,955912;-43,965678;30701;0;86;0;1;7303
105;20220708101405;-19,884885;-43,979992;40695;0;13;0;0;8877
105;20220708101358;-19,994693;-44,023752;30861;0;232;0;1;6989
105;20220708101403;-19,950274;-43,991094;30979;0;660;0;1;29367
105;20220708101402;-19,979825;-43,966089;30757;0;599;0;1;17368
105;20220708101404;-19,852453;-43,927672;20516;0;6559;283;0;4003
105;20220708101403;-19,796596;-44,013589;10886;0;5572;0;0;3046
105;20220708101505;-19,809652;-43,968993;10832;18;502;51;0;0
105;20220708101405;-19,995060;-44,024620;30405;0;240;0;1;37866
105;20220708101404;-19,863385;-43,935683;30928;0;7079;0;0;319
105;20220708101406;-19,851691;-43,927408;20511;0;4514;0;0;4936
105;20220708101404;-19,902637;-43,964158;10730;0;5564;258;0;7571
105;20220708101403;-19,924643;-43,926545;20938;0;725;0;1;7681
105;20220708101409;-19,810077;-43,970315;20720;0;490;0;1;34046
105;20220708101405;-19,944053;-43,989216;30668;0;3357;0
105;20220708101403;-19,886170;-43,893527;40392;0;648;0;0;6245
105;20220708101406;-19,852092;-43,927775;20569;4;4661;33;0;5035
105;20220708101358;-19,875001;-43,908460;20524;0;5996;0;0;13251
105;20220708101408;-19,796543;-44,013622;30733;0;5602;0;0;3475
105;20220708101405;-19,833752;-44,027918;11053;0;5563;0;1;20200
105;20220708101408;-19,949660;-43,981229;40779;0;355;0;1;15242
105;20220708101406;-19,963621;-43,963613;10844;0;5916;21;0;1912
105;20220708101436;-19,830859;-43,925822;20889;24;72;263;1;28911
105;20220708101405;-19,924320;-43,926509;20764;0;727;304;1;10918
105;20220708101405;-19,869032;-44,014591;40789;0;307;125;0;2505
105;20220708101511;-19,973133;-43,947598;30961;0;5286;0;1;0
105;20220708101408;-19,797670;-44,011617;10723;0;6018;0;0;5522
105;20220708101405;-19,963708;-43,964102;30487;0;100;0;0;5815
105;20220708101405;-19,864408;-43,930092;11158;0;821;0;2;22592
105;20220708101409;-19,953068;-43,970123;30803;0;97;0;0;2481
105;20220708101409;-19,843512;-43,967040;40560;0;4023;0;0;3592
105;20220708101411;-19,809852;-43,969619;10712;0;541;0
105;20220708101405;-19,829650;-44,012906;11077;0;5567;0;0;1662
105;20220708101406;-19,801042;-43,978094;10798;0;5564;0;0;6918
105;20220708101407;-19,875094;-43,908411;10657;0;3695;0;0;6423
105;20220708101408;-19,945365;-44,016253;40627;0;312;0;1;6885
105;20220708101411;-19,841922;-43,967518;10874;0;5584;0;1;20201
105;20220708101409;-19,973240;-44,019248;30833;0;899;270
105;20220708101409;-19,917691;-43,995388;40209;0;4399;0;0;3154
105;20220708101407;-19,863559;-43,927793;20445;3;1623;316;1;9590
105;20220708101409;-19,864385;-43,929911;20837;0;821;0;2;22618
105;20220708101407;-19,906834;-43,901835;20790;0;7438;0;1;35680
105;20220708101410;-19,882200;-43,985547;11031;0;305;0;2;21776
105;20220708101404;-19,885609;-43,979167;10180;0;394;0;0;3810
105;20220708101407;-19,992950;-44,040295;30567;0;207;0;1;31491
105;20220708101417;-19,806748;-43,979959;11207;0;5577;0;0;1475
105;20220708101412;-19,953121;-43,970103;30745;0;90;0;0;2496
105;20220708101405;-19,876569;-43,906526;11191;0;746;0;0;6574
105;20220708101410;-19,843966;-43,966844;40533;0;5559;0;1;20153
105;20220708101411;-19,963690;-43,964067;40430;0;5286;0;0;5052
105;20220708101409;-19,870503;-44,009997;40465;4;307;325;0;15259
105;20220708101410;-19,964825;-43,972197;30581;0;952;0;1;24509
105;20220708101407;-19,994420;-44,023423;30941;0;207;0;1;32367
105;20220708101406;-19,876484;-43,906460;11160;0;636;0;0;8979
105;20220708101411;-19,797731;-43,953497;11081;0;493;0;1;24653
105;20220708101410;-19,851400;-43,881401;10538;0;763;43;1;32513
105;20220708101409;-19,922530;-43,995722;30871;0;737;0;1;18138
105;20220708101410;-19,885888;-43,893730;20553;0;622;0;0;682
105;20220708101412;-19,922742;-43,995742;40590;0;739;40;2;16192
105;20220708101412;-19,801056;-43,978487;11136;0;516;0;0;1650
105;20220708101404;-19,945194;-43,989096;30989;0;3357;0;0;6119
105;20220708101412;-19,876434;-43,906863;20756;0;821;0;0;6471
105;20220708101413;-19,886031;-43,979746;10828;0;5996;355;0;6750
105;20220708101411;-19,800813;-43,978099;10476;0;5577;0;0;3428
105;20220708101413;-19,889824;-43,966326;20719;0;334;0
105;20220708101412;-19,864353;-43,930255;20776;0;5477;0;1;23266
105;20220708101449;-19,992105;-44,018766;30730;30;3995;257;1;14280
105;20220708101446;-19,933803;-43,972979;30834;8;97;148;0;0
105;20220708101445;-19,844678;-43,959485;20532;0;7140;0;0;1936
105;20220708101411;-19,800805;-43,978207;10681;0;5777;0;0;3855
105;20220708101408;-19,795857;-44,011342;10853;0;6146;0;0;13155
105;20220708101449;-19,919607;-43,935377;40870;0;710;0;1;3385
105;20220708101410;-19,797732;-44,012055;10898;0;1921;0;0;8389
105;20220708101447;-19,831883;-43,931464;11003;0;810;0;1;4698
105;20220708101412;-19,864393;-43,930548;10459;0;1625;0;1;19079
105;20220708101415;-19,852476;-43,927480;20905;0;1623;0
105;20220708101409;-19,909142;-43,894618;20518;0;5284;51;0;10098
105;20220708101410;-19,876909;-43,922467;20917;0;588;0;1;20923
105;20220708101415;-19,863568;-43,920857;20911;0;579;0;0;14198
105;20220708101443;-19,893216;-43,958994;20809;3;4736;309;1;24094
105;20220708101450;-19,932575;-43,946432;20612;25;574;193;1;8189
105;20220708101456;-19,820497;-43,937500;20678;14;558;152;1;4228
105;20220708101418;-19,868943;-44,014580;40657;0;357;0;0;782
105;20220708101422;-19,919865;-44,010927;20798;0;372;0;2;22054
105;20220708101503;-19,945391;-43,988890;30782;0;84;0
105;20220708101505;-19,991791;-44,017372;30893;0;238;0;1;41268
105;20220708101437;-19,864310;-43,930371;10461;0;5541;0;1;17789
105;20220708101459;-19,939316;-43,937909;20647;6;716;228;1;2671
105;20220708101343;-19,869300;-44,014478;40867;0;357;0;0;745
105;20220708101506;-19,901552;-43,952203;11067;15;753;355;1;10605
105;20220708101438;-19,975496;-43,981802;40753;0;1066;0;2;25608
105;20220708101504;-19,986223;-44,002239;30732;0;1057;0;1;13647
105;20220708101437;-19,869936;-43,955478;20535;18;6940;160;1;7244
105;20220708100905;-19,866873;-44,015169;40527;23;5976;223;0;9326
105;20220708101444;-19,830373;-43,887574;20782;29;5477;289;1;14137
105;20220708101500;-19,915603;-43,970501;40857;16;1041;77;2;2395
105;20220708101501;-19,908036;-43,961244;40818;36;345;82;1;4511
105;20220708101505;-19,914973;-43,976949;31011;32;660;271;0;9830
105;20220708101504;-19,932356;-43,988953;30903;1;100;85;1;3615
105;20220708101508;-19,923666;-43,925372;20929;0;3474;0;2;8310
105;20220708101412;-19,919304;-43,896385;40353;16;648;239;1;3536
